-1.746015000000000095e+00	5.558985000000000731e+00	-2.691426599999999962e+04	1.600065898526999986e+00
-3.911280000000000090e+00	6.754360000000001030e+00	-2.733747400000000198e+04	1.600066321734999963e+00
-3.275310000000000166e+00	4.081960000000000477e+00	-2.668197000000000116e+04	2.000077042630000079e+00
-2.860575000000000312e+00	3.801620000000000221e+00	-2.686529300000000148e+04	2.000077225952999971e+00
-2.868959999999999955e+00	5.313360000000000305e+00	-2.729470800000000236e+04	2.000077655367999974e+00
-3.733260000000000467e+00	2.888550000000000395e+00	-2.830062800000000061e+04	2.000078661288000159e+00
-2.323290000000000077e+00	3.536999999999999922e+00	-2.998550400000000081e+04	2.000080346163999767e+00
-3.553305000000000380e+00	3.835025000000000350e+00	-2.715209600000000137e+04	2.400089372696999845e+00
-1.947255000000000180e+00	3.535035000000000593e+00	-2.742954700000000230e+04	2.400089650147999798e+00
-3.290144999999999875e+00	7.565249999999999808e+00	-2.868206300000000192e+04	2.400090902664000048e+00
-3.368190000000000239e+00	6.642355000000000231e+00	-2.747074699999999939e+04	2.800110915546000001e+00
-3.402375000000000149e+00	3.487220000000000208e+00	-2.780401299999999901e+04	2.800111248812000131e+00
-3.327555000000000263e+00	3.487220000000000208e+00	-2.802475200000000041e+04	2.800111469551000098e+00
-3.527505000000000113e+00	4.068859999999999921e+00	-2.818950100000000020e+04	2.800111634299999874e+00
-3.646185000000000009e+00	3.286789999999999878e+00	-2.828806699999999910e+04	2.800111732866000125e+00
-3.125669999999999948e+00	4.900055000000000049e+00	-2.847518700000000172e+04	2.800111919986000064e+00
-3.110835000000000239e+00	3.652280000000000193e+00	-2.888191500000000087e+04	2.800112326713999789e+00
-2.943780000000000285e+00	3.369320000000000093e+00	-2.771815799999999945e+04	3.200110212470999915e+00
-2.816070000000000295e+00	4.014495000000000147e+00	-2.826299300000000221e+04	3.200110757306000142e+00
-2.326515000000000111e+00	4.060999999999999943e+00	-2.846655299999999988e+04	3.200110960866000109e+00
-1.124235000000000095e+00	6.208090000000000330e+00	-2.783136200000000099e+04	3.600135484981999756e+00
-3.310785000000000533e+00	3.052300000000000235e+00	-2.798644099999999889e+04	3.600135640061000064e+00
-3.323685000000000223e+00	4.038730000000000153e+00	-2.826065499999999884e+04	3.600135914275000015e+00
-2.563874999999999904e+00	4.380640000000000533e+00	-2.843304799999999886e+04	3.600136086667999891e+00
-3.155985000000000262e+00	6.623360000000000802e+00	-2.854718100000000049e+04	3.600136200800999831e+00
-3.091485000000000039e+00	2.669780000000000264e+00	-2.916411800000000221e+04	3.600136817737999984e+00
-2.275560000000000027e+00	4.434350000000000236e-01	-3.289731199999999808e+04	3.600140550932000139e+00
-3.544920000000000293e+00	8.070910000000001361e+00	-2.733740999999999985e+04	4.000163933237000258e+00
-2.800590000000000135e+00	3.193780000000000285e+00	-2.760136200000000099e+04	4.000164197189000070e+00
-1.269360000000000044e+00	4.929530000000000634e+00	-2.777838999999999942e+04	4.000164374217000329e+00
-3.307560000000000056e+00	3.257970000000000255e+00	-2.570497300000000178e+04	4.400165947997999538e+00
-2.608380000000000365e+00	1.393184999999999896e+00	-2.608109800000000178e+04	4.400166324123000017e+00
-1.640880000000000116e+00	4.670805000000000540e+00	-2.685229600000000210e+04	4.400167095320999699e+00
-3.101160000000000583e+00	3.238320000000000309e+00	-2.781642000000000189e+04	4.400168059444999891e+00
-3.032144999999999868e+00	4.291560000000000485e+00	-2.667387399999999980e+04	4.800184650624999882e+00
-2.762534999999999741e+00	4.779535000000000089e+00	-2.711244499999999971e+04	4.800185089195999844e+00
-2.624505000000000088e+00	2.821740000000000137e+00	-2.555032700000000114e+04	5.200192151084999992e+00
-2.499375000000000124e+00	3.482635000000000147e+00	-2.669967299999999886e+04	5.200193300430999699e+00
-2.916044999999999998e+00	3.994190000000000129e+00	-2.712211400000000140e+04	5.200193722872000102e+00
-2.429070000000000285e+00	3.929345000000000532e+00	-2.760007900000000154e+04	5.200194200837000125e+00
-9.558900000000000174e-01	5.489555000000000184e+00	-2.790109300000000076e+04	5.200194501850999629e+00
-2.770275000000000265e+00	3.938515000000000210e+00	-2.876068400000000111e+04	5.200195361441999786e+00
-3.198555000000000259e+00	3.618220000000000436e+00	-2.611011899999999878e+04	5.600219269116999854e+00
-3.005055000000000476e+00	3.711230000000000029e+00	-2.662452200000000084e+04	5.600219783520000050e+00
-2.724480000000000235e+00	3.557960000000000012e+00	-2.806035499999999956e+04	5.600221219353000102e+00
-2.681909999999999794e+00	3.557960000000000012e+00	-2.686792499999999927e+04	6.000244164104000077e+00
-3.792599999999999860e-01	-3.574335000000000040e+00	-2.722502600000000166e+04	6.000244521204999515e+00
-2.862510000000000332e+00	5.126030000000000975e+00	-2.816174200000000201e+04	6.000245457921000281e+00
-3.501059999999999839e+00	3.640490000000000226e+00	-2.944197600000000239e+04	6.000246738154999981e+00
-2.684490000000000265e+00	4.077374999999999972e+00	-2.616557700000000114e+04	6.400254973845999729e+00
-3.298530000000000406e+00	4.349855000000000693e+00	-2.809966100000000006e+04	6.400256907930000239e+00
-3.335295000000000343e+00	3.614945000000000075e+00	-2.659967599999999948e+04	6.800266858431999850e+00
-3.508155000000000356e+00	3.768870000000000609e+00	-2.691316500000000087e+04	6.800267171920999942e+00
-3.148244999999999738e+00	6.797590000000000465e+00	-2.728716300000000047e+04	6.800267545918999623e+00
-2.607735000000000358e+00	3.366700000000000248e+00	-2.787568000000000029e+04	6.800268134436000089e+00
-1.391910000000000203e+00	4.545700000000000074e+00	-2.813245700000000215e+04	6.800268391212999752e+00
-3.506865000000000343e+00	2.768685000000000063e+00	-2.739940599999999904e+04	7.200289899921999748e+00
-3.133410000000000473e+00	4.353130000000000166e+00	-2.837609100000000035e+04	7.200290876607000179e+00
-2.554845000000000255e+00	7.457830000000000403e+00	-2.884876800000000003e+04	7.200291349283999942e+00
-2.369085000000000107e+00	4.040040000000000298e+00	-2.628864500000000044e+04	7.600302992698999560e+00
-2.994735000000000369e+00	3.890045000000000197e+00	-2.641349300000000221e+04	7.600303117546999943e+00
-2.943135000000000279e+00	6.190405000000001046e+00	-2.727894499999999971e+04	7.600303982998999786e+00
-2.598059999999999814e+00	3.605120000000000324e+00	-2.776855199999999968e+04	7.600304472606000061e+00
-2.503889999999999727e+00	3.911660000000000359e+00	-2.793896700000000055e+04	7.600304643020999507e+00
-2.576130000000000031e+00	3.811445000000000416e+00	-3.030500100000000020e+04	7.600307009055000229e+00
-2.927655000000000118e+00	3.366045000000000176e+00	-2.663779500000000189e+04	8.000322180686000095e+00
-2.438744999999999941e+00	3.713195000000000245e+00	-2.915267200000000230e+04	8.000324695563000077e+00
-3.212744999999999962e+00	4.114055000000000462e+00	-2.689482200000000012e+04	8.400329811362999166e+00
-1.913715000000000277e+00	6.758945000000000647e+00	-2.782200700000000143e+04	8.400330738547999943e+00
-2.834775000000000045e+00	2.339005000000000223e+00	-2.795338100000000122e+04	8.400330869921999621e+00
-2.963130000000000042e+00	2.536160000000000192e+00	-2.528994399999999951e+04	8.800347892479999601e+00
-3.512024999999999952e+00	3.757080000000000197e+00	-2.613825400000000081e+04	8.800348740789999624e+00
-2.677395000000000191e+00	3.796380000000000088e+00	-2.722125300000000061e+04	8.800349823789000325e+00
-2.513565000000000271e+00	2.511270000000000113e+00	-2.766075500000000102e+04	8.800350263290999564e+00
-2.385855000000000281e+00	3.569095000000000351e+00	-2.909716400000000067e+04	8.800351699700000196e+00
-2.314260000000000428e+00	3.440715000000000412e+00	-2.919780600000000049e+04	8.800351800341999819e+00
-3.068264999999999798e+00	3.899215000000000320e+00	-2.595165499999999884e+04	9.200370300789000311e+00
-3.280470000000000219e+00	3.384385000000000421e+00	-2.693086100000000079e+04	9.200371279995000151e+00
-3.892575000000000340e+00	5.376240000000000130e+00	-2.718890100000000166e+04	9.200371538035000185e+00
-2.897985000000000255e+00	3.692890000000000228e+00	-2.727466600000000108e+04	9.200371623800000620e+00
-2.581935000000000091e+00	3.137450000000000294e+00	-3.057785000000000218e+04	9.200374926983998947e+00
-3.052785000000000526e+00	3.682410000000000405e+00	-2.658384700000000157e+04	9.600370154365000630e+00
9.784650000000000292e-01	-2.620000000000000107e-01	-2.705949000000000160e+04	9.600370630007999395e+00
-3.294014999999999915e+00	5.895000000000000462e+00	-2.718688899999999921e+04	9.600370757406999189e+00
-2.832840000000000025e+00	7.465690000000000381e+00	-2.753795700000000215e+04	9.600371108475000526e+00
-2.572905000000000442e+00	3.372595000000000454e+00	-2.777965400000000227e+04	9.600371350171998941e+00
-1.959510000000000085e+00	5.143715000000000259e+00	-2.811963300000000163e+04	9.600371690151000337e+00
-1.081664999999999877e+00	4.250949999999999562e+00	-2.861171299999999974e+04	9.600372182231000195e+00
-2.692874999999999908e+00	3.603810000000000180e+00	-2.600166100000000006e+04	1.000039710824600014e+01
-2.824454999999999938e+00	3.151860000000000106e+00	-2.633866100000000006e+04	1.000039744524599961e+01
-2.647724999999999884e+00	3.239630000000000010e+00	-2.685558399999999892e+04	1.000039796216900001e+01
-3.248865000000000336e+00	-3.563200000000000256e-01	-2.768814700000000084e+04	1.000039879473199989e+01
-1.928550000000000264e-01	-2.375030000000000197e+00	-2.840726000000000204e+04	1.000039951384500014e+01
-1.509300000000000086e+00	4.695039999999999658e+00	-2.856651100000000224e+04	1.000039967309600009e+01
-1.417065000000000019e+00	5.591735000000000788e+00	-2.793340599999999904e+04	1.040041269629299947e+01
-3.108255000000000212e+00	4.247020000000000906e+00	-2.815854600000000210e+04	1.040041292143300034e+01
-2.136885000000000367e+00	3.041820000000000412e+00	-2.907755700000000070e+04	1.040041384044399919e+01
-3.266925000000000079e+00	2.707770000000000010e+00	-2.725389300000000003e+04	1.080043754067400030e+01
-4.858785000000000132e+00	4.490680000000000227e+00	-2.798178600000000006e+04	1.080043826856699951e+01
-2.937974999999999781e+00	4.265360000000000262e+00	-2.865708100000000195e+04	1.080043894386199987e+01
-1.981440000000000090e+00	2.340314999999999923e+00	-2.619858799999999974e+04	1.120044323561399935e+01
-2.669655000000000111e+00	3.493770000000000042e+00	-2.723412800000000061e+04	1.120044427115399976e+01
-2.819940000000000335e+00	3.313645000000000174e+00	-2.751823400000000038e+04	1.120044455525999894e+01
-2.767050000000000232e+00	4.065585000000000448e+00	-2.947534300000000076e+04	1.120044651236900002e+01
-3.402375000000000149e+00	3.990915000000000212e+00	-2.957760100000000239e+04	1.120044661462699942e+01
-3.017955000000000165e+00	3.047715000000000174e+00	-2.576743600000000151e+04	1.160045504211199940e+01
-2.701260000000000439e+00	3.899215000000000320e+00	-2.642150400000000081e+04	1.160045569617999917e+01
-2.134950000000000347e+00	3.873670000000000169e+00	-2.666120500000000175e+04	1.160045593588099955e+01
-2.965710000000000068e+00	3.854020000000000223e+00	-2.804969499999999971e+04	1.160045732437099986e+01
-2.825099999999999945e+00	3.429580000000000073e+00	-2.496035900000000038e+04	1.200046737087400039e+01
-2.572905000000000442e+00	3.509490000000000443e+00	-2.609015100000000166e+04	1.200046850066599902e+01
-2.683200000000000252e+00	3.692235000000000156e+00	-2.657849399999999878e+04	1.200046898900900061e+01
-3.308850000000000069e+00	3.253385000000000193e+00	-2.796301599999999962e+04	1.200047037353099988e+01
-2.875410000000000021e+00	4.033490000000000464e+00	-2.621285399999999936e+04	1.240050572782799954e+01
-3.758414999999999839e+00	2.479830000000000201e+00	-2.677506100000000151e+04	1.240050629003500049e+01
-3.546210000000000306e+00	6.217915000000000525e+00	-2.725079300000000148e+04	1.240050676576700006e+01
-3.286275000000000279e+00	3.324124999999999996e+00	-2.953824100000000180e+04	1.240050905321499997e+01
-3.121155000000000346e+00	3.898560000000000247e+00	-2.600536200000000099e+04	1.280051288750200023e+01
-1.635075000000000056e+00	5.255720000000000169e+00	-2.809221099999999933e+04	1.280051497435099961e+01
-2.442615000000000425e+00	2.779820000000000402e+00	-2.836456200000000172e+04	1.280051524670200003e+01
-3.708105000000000206e+00	-8.659100000000000685e-01	-4.307066100000000006e+04	1.320054310139999920e+01
-2.927010000000000112e+00	4.369505000000000194e+00	-2.622997100000000137e+04	1.360053880292699979e+01
-1.922100000000000142e+00	3.489184999999999981e+00	-2.730769399999999951e+04	1.360053988065000041e+01
-3.097935000000000105e+00	2.988765000000000338e+00	-2.754238300000000163e+04	1.360054011533899931e+01
-3.293369999999999909e+00	3.805550000000000210e+00	-2.804382300000000032e+04	1.360054061677899995e+01
-2.758665000000000145e+00	3.550100000000000477e+00	-3.042000700000000143e+04	1.360054299296299973e+01
-3.033434999999999881e+00	5.953294999999999781e+00	-2.719251299999999901e+04	1.400055440185800038e+01
-1.872435000000000072e+00	2.925885000000000069e+00	-2.778551000000000204e+04	1.400055499485499944e+01
-2.220735000000000348e+00	3.783280000000000420e+00	-2.953456300000000192e+04	1.400055674390799965e+01
-2.206545000000000201e+00	3.164305000000000145e+00	-2.658334700000000157e+04	1.440057102278199963e+01
-2.624505000000000088e+00	3.717125000000000234e+00	-2.708783200000000215e+04	1.440057152726699918e+01
-3.840329999999999799e+00	7.219409999999999883e+00	-2.736180700000000070e+04	1.440057180124200009e+01
-2.941845000000000265e+00	3.609704999999999941e+00	-2.869285100000000239e+04	1.440057313228600044e+01
-2.321355000000000057e+00	6.806760000000000588e+00	-2.653907800000000134e+04	1.480057971700700037e+01
-3.715200000000000280e+00	3.517350000000000421e+00	-2.666700900000000183e+04	1.480057984493799950e+01
-2.202030000000000154e+00	6.535590000000000011e+00	-2.897164800000000105e+04	1.480058214957700002e+01
-3.588780000000000303e+00	3.680445000000000189e+00	-2.659081899999999951e+04	1.520059709230099898e+01
-3.419789999999999885e+00	2.299704999999999888e+00	-2.733967399999999907e+04	1.520059784115600010e+01
-3.341744999999999965e+00	3.834370000000000278e+00	-3.013084300000000076e+04	1.520060063232499914e+01
-4.886520000000000863e+00	6.003074999999999939e+00	-2.665949200000000201e+04	1.560062061590099880e+01
-2.836065000000000058e+00	3.051645000000000163e+00	-2.880693200000000070e+04	1.560062276334099884e+01
-3.337874999999999925e+00	3.888735000000000053e+00	-2.648695200000000114e+04	1.600063716144099857e+01
-3.207584999999999908e+00	3.447920000000000318e+00	-2.701725400000000081e+04	1.600063769174299821e+01
-2.181389999999999940e+00	4.853550000000000253e+00	-2.708052300000000105e+04	1.600063775501200070e+01
-3.379155000000000353e+00	2.541400000000000325e+00	-2.779868100000000049e+04	1.600063847316999954e+01
-5.537970000000000503e+00	3.447265000000000246e+00	-2.935784500000000116e+04	1.600064003233400101e+01
-3.254024999999999945e+00	3.330675000000000274e+00	-3.077426000000000204e+04	1.600064144874900052e+01
-4.338270000000000515e+00	5.078215000000000146e+00	-5.559429000000000087e+04	1.600066626877899978e+01
-9.321540000000000603e+00	4.051175000000000637e+00	-2.822920400000000154e+04	1.640065835553199847e+01
-2.865735000000000365e+00	3.652934999999999821e+00	-2.828047999999999956e+04	1.640065840680799880e+01
-1.748595000000000121e+00	4.842414999999999914e+00	-2.920921399999999994e+04	1.640065933554199873e+01
-2.796720000000000095e+00	4.191345000000000098e+00	-3.959987999999999738e+04	1.640066972620800101e+01
-2.621925000000000061e+00	3.671930000000000582e+00	-2.639743500000000131e+04	1.680065629289099860e+01
-3.220485000000000042e+00	4.178900000000000503e+00	-2.703135800000000017e+04	1.680065692681399980e+01
-3.278535000000000199e+00	4.441555000000000142e+00	-2.832714300000000003e+04	1.680065822259900088e+01
-3.375285000000000313e+00	2.541400000000000325e+00	-2.884207700000000114e+04	1.680065873753299854e+01
-3.552014999999999922e+00	3.286135000000000250e+00	-2.685024599999999919e+04	1.720067937984200057e+01
-2.367795000000000094e+00	4.866650000000000142e-01	-2.743426199999999881e+04	1.720067996385800058e+01
-3.028920000000000279e+00	3.356220000000000425e+00	-2.768775300000000061e+04	1.720068021734899943e+01
-3.499125000000000263e+00	3.701405000000000278e+00	-2.777881000000000131e+04	1.720068030840599960e+01
-2.461965000000000181e+00	3.639835000000000154e+00	-2.647555400000000009e+04	1.760070197679799975e+01
-3.077295000000000336e+00	3.051645000000000163e+00	-2.738546399999999994e+04	1.760070288670799954e+01
-2.292329999999999757e+00	3.535690000000000222e+00	-2.768249000000000160e+04	1.760070318373399800e+01
-2.716740000000000155e+00	3.309060000000000112e+00	-2.579379300000000148e+04	1.800070554441299819e+01
-2.962485000000000035e+00	3.961440000000000072e+00	-2.674088000000000102e+04	1.800070649150000079e+01
-3.259830000000000005e+00	3.834370000000000278e+00	-2.740451699999999983e+04	1.800070715513700037e+01
-2.807685000000000208e+00	4.129775000000000418e+00	-2.756325300000000061e+04	1.800070731387300071e+01
-2.608380000000000365e+00	3.550100000000000477e+00	-2.822478099999999904e+04	1.800070797540099932e+01
-2.859930000000000305e+00	3.666035000000000377e+00	-2.697130700000000070e+04	1.840072923564099838e+01
-3.186300000000000132e+00	3.838300000000000267e+00	-2.710622599999999875e+04	1.840072937056000058e+01
-2.154945000000000110e+00	7.746685000000000265e+00	-2.763376299999999901e+04	1.840072989809700132e+01
-1.122944999999999860e+00	3.504905000000000381e+00	-2.633592699999999968e+04	1.880075258794099824e+01
-4.739460000000000228e+00	6.375115000000000975e+00	-2.756768500000000131e+04	1.880075381969900050e+01
-3.600389999999999979e+00	3.814065000000000261e+00	-2.841794000000000233e+04	1.880075466995399935e+01
-3.346260000000000456e+00	3.650970000000000493e+00	-2.886225300000000061e+04	1.880075511426699819e+01
-2.167845000000000244e+00	2.616724999999999746e+00	-2.908260800000000017e+04	1.880075533462199999e+01
-3.374639999999999862e+00	3.503595000000000237e+00	-2.556478299999999945e+04	1.920076145982899973e+01
-1.518975000000000186e+00	6.289310000000000400e+00	-2.781962199999999939e+04	1.920076371466799969e+01
-3.310785000000000533e+00	3.218669999999999920e+00	-2.792998600000000079e+04	1.920076382503199852e+01
9.940739999999999910e+00	1.675490000000000146e+00	-2.848072000000000116e+04	1.920076437576599915e+01
-1.868565000000000031e+00	-4.388500000000000734e-02	-2.861278299999999945e+04	1.920076450782899968e+01
-2.968935000000000102e+00	2.373064999999999980e+00	-2.913268900000000212e+04	1.920076502773499882e+01
-3.776475000000000026e+00	5.832775000000000709e+00	-4.010998500000000058e+04	1.920077600503099902e+01
-3.235965000000000202e+00	3.214740000000000375e+00	-2.737501699999999983e+04	1.960076944993599923e+01
-2.202675000000000161e+00	4.624299999999999855e+00	-2.821671399999999994e+04	1.960077029163300111e+01
-2.888955000000000162e+00	3.284825000000000550e+00	-2.725641100000000006e+04	2.000078969630099834e+01
-1.762140000000000040e+00	4.228025000000000588e+00	-2.808763400000000183e+04	2.000079052752399988e+01
-3.108900000000000219e+00	4.105540000000000411e+00	-2.564472799999999916e+04	2.040080173449500123e+01
-3.460425000000000306e+00	3.770834999999999937e+00	-2.605467699999999968e+04	2.040080214444400042e+01
-2.540010000000000101e+00	3.420410000000000394e+00	-2.653777300000000105e+04	2.040080262753999918e+01
-1.628624999999999989e+00	5.976874999999999716e+00	-2.673158300000000236e+04	2.040080282134999834e+01
-2.323935000000000084e+00	3.680445000000000189e+00	-2.765428199999999924e+04	2.040080374404899999e+01
-3.202425000000000299e+00	3.318885000000000307e+00	-2.765295000000000073e+04	2.080083089125199791e+01
-2.705130000000000035e+00	2.257785000000000153e+00	-2.835783799999999974e+04	2.080083159614000010e+01
-2.565164999999999917e+00	2.984180000000000277e+00	-2.753261600000000180e+04	2.120084091283399985e+01
-1.024904999999999955e+00	3.808825000000000571e+00	-2.785470800000000236e+04	2.120084123492599915e+01
-1.678290000000000060e+00	4.621680000000000454e+00	-2.802915599999999904e+04	2.120084140937400008e+01
-3.740355000000000096e+00	7.854105000000000558e+00	-2.866474200000000201e+04	2.120084204495999813e+01
-3.335295000000000343e+00	3.346395000000000231e+00	-2.593445100000000093e+04	2.160084430053099780e+01
-4.756874999999999964e+00	5.648065000000000779e+00	-2.822674799999999959e+04	2.160084659282799890e+01
-1.694415000000000004e+00	3.570405000000000495e+00	-2.836638100000000122e+04	2.160084673246100095e+01
-3.175980000000000025e+00	4.116020000000000678e+00	-2.870077999999999884e+04	2.160084706685999834e+01
-3.408180000000000209e+00	3.574335000000000040e+00	-2.738097500000000218e+04	2.200087983742299969e+01
-2.961840000000000028e+00	3.657519999999999882e+00	-2.747954500000000189e+04	2.200087993599299807e+01
-2.285880000000000134e+00	3.736775000000000180e+00	-2.792403299999999945e+04	2.200088038048100003e+01
-2.979255000000000209e+00	3.766905000000000392e+00	-2.899437900000000081e+04	2.200088145082699853e+01
-3.135990000000000499e+00	2.809295000000000098e+00	-2.655569700000000012e+04	2.240089765683200085e+01
-3.570720000000000116e+00	3.369320000000000093e+00	-2.675239800000000105e+04	2.240089785353299945e+01
-2.824454999999999938e+00	4.045935000000000059e+00	-2.740878700000000026e+04	2.240089850992200127e+01
-1.762785000000000046e+00	3.137450000000000294e+00	-2.748672100000000137e+04	2.240089858785599830e+01
-6.726060000000000372e+00	4.833244999999999791e+00	-2.784373400000000038e+04	2.240089894486899880e+01
-2.586450000000000138e+00	3.920175000000000409e+00	-3.048537099999999919e+04	2.240090158650599861e+01
-9.597600000000000575e-01	-5.429950000000000054e-01	-7.474544400000000314e+04	2.240094584657899901e+01
-3.822270000000000056e+00	3.097495000000000331e+00	-2.561100500000000102e+04	2.280089594419899868e+01
-3.288210000000000299e+00	3.752495000000000580e+00	-2.661136999999999898e+04	2.280089694456399840e+01
-3.201780000000000292e+00	7.297355000000000480e+00	-2.752244800000000032e+04	2.280089785564199900e+01
-2.514210000000000278e+00	3.614945000000000075e+00	-2.580362099999999919e+04	2.320091286888499837e+01
-2.759310000000000151e+00	6.815275000000000638e+00	-2.642402900000000227e+04	2.320091348929300068e+01
-2.466480000000000228e+00	3.500320000000000320e+00	-2.672988699999999881e+04	2.320091379515099916e+01
-1.637655000000000083e+00	4.234574999999999534e+00	-2.730495000000000073e+04	2.320091437021400083e+01
-3.034079999999999888e+00	3.060815000000000285e+00	-2.540064400000000023e+04	2.360094441703000001e+01
-3.535244999999999749e+00	3.189849999999999852e+00	-2.602054799999999886e+04	2.360094503693400014e+01
-2.135595000000000354e+00	3.450540000000000163e+00	-2.710679999999999927e+04	2.360094612318599872e+01
-3.110190000000000232e+00	3.656865000000000254e+00	-2.773540899999999965e+04	2.360094675179500001e+01
-2.242020000000000124e+00	3.227840000000000042e+00	-2.797990899999999965e+04	2.360094699629500070e+01
-3.068264999999999798e+00	3.774765000000000370e+00	-2.828304899999999907e+04	2.360094729943499914e+01
-1.574444999999999872e+00	2.226345000000000240e+00	-2.700192200000000230e+04	2.400094802794099991e+01
-3.646830000000000016e+00	6.291930000000000689e+00	-2.729976699999999983e+04	2.400094832578599835e+01
-6.259725000000000428e+00	3.618875000000000064e+00	-2.855938000000000102e+04	2.400094958539899892e+01
-1.980795000000000083e+00	3.941135000000000499e+00	-2.890827700000000186e+04	2.400094993429599910e+01
-2.113665000000000127e+00	3.790485000000000326e+00	-2.900415499999999884e+04	2.400095003017399975e+01
-2.650950000000000362e+00	3.738085000000000324e+00	-2.956527100000000064e+04	2.400095059128999964e+01
-3.856454999999999966e+00	4.032835000000000392e+00	-3.692654800000000250e+04	2.400095795256699915e+01
-2.348445000000000338e+00	4.111435000000000173e+00	-2.705065100000000166e+04	2.440096104415300005e+01
-3.124380000000000379e+00	2.599695000000000089e+00	-2.731540400000000227e+04	2.440096130890599824e+01
-2.654820000000000402e+00	7.669395000000000628e+00	-2.771711999999999898e+04	2.440096171062199915e+01
-2.251695000000000224e+00	2.312805000000000444e+00	-2.803384300000000076e+04	2.440096202734499897e+01
-2.990865000000000329e+00	3.305130000000000123e+00	-4.173530500000000029e+04	2.440097572880700127e+01
-7.454909999999999926e+00	6.691480000000000317e+00	-4.566025400000000081e+04	2.440097965375599998e+01
-2.758665000000000145e+00	3.382420000000000204e+00	-2.695341100000000006e+04	2.480099726747100064e+01
-2.732865000000000322e+00	3.457745000000000513e+00	-2.940379899999999907e+04	2.480099971785899982e+01
-4.206045000000000478e+00	3.307095000000000340e+00	-2.985126599999999962e+04	2.480100016532599838e+01
-5.238045000000000506e+00	6.783180000000000653e+00	-2.598392100000000210e+04	2.520100213462999861e+01
-3.271440000000000126e+00	3.832405000000000062e+00	-2.796683100000000195e+04	2.520100411753999836e+01
-3.542340000000000266e+00	2.493584999999999940e+00	-2.745988300000000163e+04	2.560101753130399871e+01
-3.065685000000000215e+00	6.451095000000000468e+00	-2.660046900000000096e+04	2.600102533675299910e+01
-1.965960000000000152e+00	3.408620000000000427e+00	-2.756278199999999924e+04	2.600102629906599816e+01
-2.614184999999999981e+00	3.453815000000000079e+00	-3.031677500000000146e+04	2.600102905305899981e+01
-2.151720000000000521e+00	2.424155000000000282e+00	-2.610399100000000180e+04	2.640104364486899868e+01
-2.367150000000000087e+00	3.482635000000000147e+00	-2.641991600000000108e+04	2.640104396079399862e+01
-2.033685000000000187e+00	3.735465000000000035e+00	-2.581445200000000114e+04	2.680106098078899990e+01
-2.204610000000000181e+00	7.315695000000000725e+00	-2.765835499999999956e+04	2.680106282469199996e+01
-3.294014999999999915e+00	3.573680000000000412e+00	-2.778277999999999884e+04	2.680106294911700004e+01
-2.398754999999999971e+00	4.404220000000000468e+00	-2.812020999999999913e+04	2.680106328654699865e+01
-1.529295000000000071e+00	4.419940000000000424e+00	-2.684355700000000070e+04	2.720108195057600042e+01
-2.840580000000000105e+00	7.305869999999999642e+00	-2.770525500000000102e+04	2.720108281227399871e+01
-3.443010000000000126e+00	3.464950000000000419e+00	-2.801906100000000151e+04	2.720108312608000034e+01
-1.595085000000000086e+00	3.161684999999999857e+00	-2.854563799999999901e+04	2.760109467565800045e+01
